线路,临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
182路,,沪A66513D,1,金杨路金口路,08:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:55,80分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,16:22,SHMAAS,,,,,08:35,计划发车,A,终点ETA确认/一致估算,是,6,6,75.3,4/14
182路,,沪A67353D,0,川沙客运站,08:50,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:03,73分钟,,,SHMAAS末次终点ETA推算：09:52采样，终点ETA 11分钟,,06:01,16:22,SHMAAS,,,,,08:50,计划发车,B,末次终点ETA兜底,是,5,5,74.6,1/14
182路,,沪A12050A,1,金杨路金口路,08:55,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:13,78分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:32,16:22,SHMAAS,,,,,08:55,计划发车,A,终点ETA确认/一致估算,是,4,4,75.8,5/14
182路,,沪A32298D,0,川沙客运站,09:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:26,76分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:22,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,5,5,81.0,14/14
182路,,沪A35717D,1,金杨路金口路,09:10,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:24,74分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,16:22,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,5,5,78.4,12/14
182路,,沪A31073D,1,金杨路金口路,09:22,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:36,74分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:22,SHMAAS,,,,,09:22,计划发车,A,终点ETA确认/一致估算,是,5,5,76.2,6/14
182路,,沪A68397D,0,川沙客运站,09:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:42,72分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,16:22,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,6,6,75.2,3/14
182路,,沪A55712D,1,金杨路金口路,09:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:43,68分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:02,16:22,SHMAAS,,,,,09:35,计划发车,A,终点ETA确认/一致估算,是,5,5,77.4,11/14
182路,,沪A02126A,1,金杨路金口路,09:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:54,64分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,16:22,SHMAAS,,,,,09:50,计划发车,A,终点ETA确认/一致估算,是,5,5,76.4,7/14
182路,,沪A68870D,0,川沙客运站,09:50,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:00,70分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:22,SHMAAS,,,,,09:50,计划发车,A,终点ETA确认/一致估算,是,6,6,77.0,9/14
182路,,沪A67983D,1,金杨路金口路,10:05,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:21,76分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:22,SHMAAS,,,,,10:05,计划发车,A,终点ETA确认/一致估算,是,6,6,76.8,8/14
182路,,沪A67026D,0,川沙客运站,10:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:29,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:22,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,6,6,79.7,13/14
182路,,沪A13735A,1,金杨路金口路,10:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:27,67分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:12,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,5,5,77.2,10/14
182路,,沪A08953A,1,金杨路金口路,10:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:46,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:51,14:52,SHMAAS,,,,,10:35,计划发车,A,终点ETA确认/一致估算,是,4,4,74.8,2/14
182路,,沪A66513D,0,川沙客运站,10:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:47,67分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:11,16:22,SHMAAS,,,,,10:40,计划发车,A,终点ETA确认/一致估算,是,6,6,75.3,4/14
182路,,沪A67353D,1,金杨路金口路,10:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:56,66分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:22,SHMAAS,,,,,10:50,计划发车,A,终点ETA确认/一致估算,是,5,5,74.6,1/14
182路,,沪A32298D,1,金杨路金口路,11:05,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:23,78分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:22,SHMAAS,,,,,11:05,计划发车,A,终点ETA确认/一致估算,是,5,5,81.0,14/14
182路,,沪A35717D,0,川沙客运站,11:05,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:13,68分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,16:22,SHMAAS,,,,,11:05,计划发车,A,终点ETA确认/一致估算,是,5,5,78.4,12/14
182路,,沪A68397D,1,金杨路金口路,11:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:26,66分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:22,SHMAAS,,,,,11:20,计划发车,A,终点ETA确认/一致估算,是,6,6,75.2,3/14
182路,,沪A55712D,0,川沙客运站,11:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:40,70分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:02,16:22,SHMAAS,,,,,11:30,计划发车,A,终点ETA确认/一致估算,是,5,5,77.4,11/14
182路,,沪A68870D,1,金杨路金口路,11:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:52,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,16:22,SHMAAS,,,,,11:40,计划发车,A,终点ETA确认/一致估算,是,6,6,77.0,9/14
182路,,沪A02126A,0,川沙客运站,11:55,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:03,68分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:20,16:22,SHMAAS,,,,,11:55,计划发车,A,终点ETA确认/一致估算,是,5,5,76.4,7/14
182路,,沪A67026D,1,金杨路金口路,12:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:12,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,16:22,SHMAAS,,,,,12:00,计划发车,A,终点ETA确认/一致估算,是,6,6,79.7,13/14
182路,,沪A08953A,0,川沙客运站,12:20,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:32,72分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:51,14:52,SHMAAS,,,,,12:20,计划发车,A,终点ETA确认/一致估算,是,4,4,74.8,2/14
182路,,沪A66513D,1,金杨路金口路,12:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:31,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,16:22,SHMAAS,,,,,12:20,计划发车,A,终点ETA确认/一致估算,是,6,6,75.3,4/14
182路,,沪A35717D,1,金杨路金口路,12:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:53,73分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:41,16:22,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,5,5,78.4,12/14
182路,,沪A31073D,0,川沙客运站,12:45,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:53,68分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,16:22,SHMAAS,,,,,12:45,计划发车,A,终点ETA确认/一致估算,是,5,5,76.2,6/14
182路,,沪A55712D,1,金杨路金口路,13:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:13,73分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:02,16:22,SHMAAS,,,,,13:00,计划发车,A,终点ETA确认/一致估算,是,5,5,77.4,11/14
182路,,沪A67983D,0,川沙客运站,13:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:23,73分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,16:22,SHMAAS,,,,,13:10,计划发车,A,终点ETA确认/一致估算,是,6,6,76.8,8/14
182路,,沪A02126A,1,金杨路金口路,13:25,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:33,68分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:20,16:22,SHMAAS,,,,,13:25,计划发车,A,终点ETA确认/一致估算,是,5,5,76.4,7/14
182路,,沪A13735A,0,川沙客运站,13:35,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:53,78分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,16:12,SHMAAS,,,,,13:35,计划发车,A,终点ETA确认/一致估算,是,5,5,77.2,10/14
182路,,沪A08953A,1,金杨路金口路,13:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:01,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:51,14:52,SHMAAS,,,,,13:50,计划发车,A,终点ETA确认/一致估算,是,4,4,74.8,2/14
182路,,沪A67353D,0,川沙客运站,14:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:10,70分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:22,SHMAAS,,,,,14:00,计划发车,A,终点ETA确认/一致估算,是,5,5,74.6,1/14
182路,,沪A31073D,1,金杨路金口路,14:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:24,69分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:22,SHMAAS,,,,,14:15,计划发车,A,终点ETA确认/一致估算,是,5,5,76.2,6/14
182路,,沪A32298D,0,川沙客运站,14:20,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:32,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:22,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,5,5,81.0,14/14
182路,,沪A67983D,1,金杨路金口路,14:40,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:51,71分钟,,,SHMAAS末次终点ETA推算：15:42采样，终点ETA 9分钟,,06:01,16:22,SHMAAS,,,,,14:40,计划发车,B,末次终点ETA兜底,是,6,6,76.8,8/14
182路,,沪A68397D,0,川沙客运站,14:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:53,73分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,16:22,SHMAAS,,,,,14:40,计划发车,A,终点ETA确认/一致估算,是,6,6,75.2,3/14
182路,,沪A12050A,0,川沙客运站,15:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:09,69分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:32,16:22,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,4,4,75.8,5/14
182路,,沪A13735A,1,金杨路金口路,15:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:16,76分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:12,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,5,5,77.2,10/14
182路,,沪A68870D,0,川沙客运站,15:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:28,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:22,SHMAAS,,,,,15:15,计划发车,A,终点ETA确认/一致估算,是,6,6,77.0,9/14
182路,,沪A67353D,1,金杨路金口路,15:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:32,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:22,SHMAAS,,,,,15:20,计划发车,A,终点ETA确认/一致估算,是,5,5,74.6,1/14
182路,,沪A66513D,0,川沙客运站,15:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:46,76分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,16:22,SHMAAS,,,,,15:30,计划发车,A,终点ETA确认/一致估算,是,6,6,75.3,4/14
182路,,沪A32298D,1,金杨路金口路,15:40,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:00,80分钟,,,SHMAAS末次终点ETA推算：16:22采样，终点ETA 38分钟,,06:01,16:22,SHMAAS,,,,,15:40,计划发车,C,末次终点ETA兜底,是,5,5,81.0,14/14
182路,,沪A67026D,0,川沙客运站,15:45,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:59,75分钟,,,16:22采样：该车到重点站唐陆公路龙东大道 ETA 0分钟；叠加该车自身同类时段从该站到终点历史中位数38分钟，约±10分钟,10,06:01,16:22,SHMAAS,,,,,15:45,计划发车,B,同车重点站剩余时间,是,6,6,79.7,13/14
182路,,沪A35717D,0,川沙客运站,16:00,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:18,78分钟,,,16:22采样：该车到重点站德川路华夏东路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数51分钟，约±13分钟,13,06:41,16:22,SHMAAS,,,,,16:00,计划发车,C,同车重点站剩余时间,是,5,5,78.4,12/14
182路,,沪A68397D,1,金杨路金口路,16:00,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:09,70分钟,,,16:22采样：该车到重点站唐陆公路川桥路 ETA 7分钟；叠加该车自身同类时段从该站到终点历史中位数41分钟，约±13分钟,13,06:01,16:22,SHMAAS,,,,,16:00,计划发车,C,同车重点站剩余时间,是,6,6,75.2,3/14
182路,,沪A55712D,0,川沙客运站,16:12,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:31,79分钟,,,16:22采样：该车到重点站新川路华东路 ETA 9分钟；叠加该车自身同类时段从该站到终点历史中位数60分钟，约±6分钟,6,07:02,16:22,SHMAAS,,,,,16:12,计划发车,B,同车重点站剩余时间,是,5,5,77.4,11/14
182路,,沪A12050A,1,金杨路金口路,16:20,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:32,73分钟,,,16:22采样：该车到重点站唐陆公路川桥路 ETA 28分钟；叠加该车自身同类时段从该站到终点历史中位数43分钟，约±13分钟,13,06:32,16:22,SHMAAS,,,,,16:20,计划发车,C,同车重点站剩余时间,是,4,4,75.8,5/14
182路,,沪A31073D,0,川沙客运站,16:24,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:36,72分钟,,,按该车自身同方向、同类时段历史全程时间中位数72分钟估算，约±12分钟,12,06:01,16:22,SHMAAS,,,,,16:24,计划发车,C,同车历史全程时间,是,5,5,76.2,6/14
182路,,沪A67983D,0,川沙客运站,16:36,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:53,77分钟,,,按该车自身同方向、同类时段历史全程时间中位数77分钟估算，约±9分钟,9,06:01,16:22,SHMAAS,,,,,16:36,计划发车,B,同车历史全程时间,是,6,6,76.8,8/14
182路,,沪A68870D,1,金杨路金口路,16:40,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:58,78分钟,,,按该车自身同方向、同类时段历史全程时间中位数78分钟估算，约±5分钟,5,06:01,16:22,SHMAAS,,,,,16:40,计划发车,B,同车历史全程时间,是,6,6,77.0,9/14
182路,,沪A02126A,0,川沙客运站,16:48,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:12,84分钟,,,按该车自身同方向、同类时段历史全程时间中位数84分钟估算，约±5分钟,5,07:20,16:22,SHMAAS,,,,,16:48,计划发车,B,同车历史全程时间,是,5,5,76.4,7/14
182路,,沪A66513D,1,金杨路金口路,17:00,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:20,80分钟,,,按该车自身同方向、同类时段历史全程时间中位数80分钟估算，约±8分钟,8,06:11,16:22,SHMAAS,,,,,17:00,计划发车,B,同车历史全程时间,是,6,6,75.3,4/14
182路,,沪A67026D,1,金杨路金口路,17:15,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:51,96分钟,,,按该车自身同方向、同类时段历史全程时间中位数96分钟估算，约±15分钟,15,06:01,16:22,SHMAAS,,,,,17:15,计划发车,C,同车历史全程时间,是,6,6,79.7,13/14
浦东35路,,沪A62217D,0,东高路张杨北路,06:10,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:36,146分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:21,SHMAAS,,,,,06:10,计划发车,A,终点ETA确认/一致估算,是,3,2,141.0,14/30
浦东35路,,沪A90275D,1,康恩路康浦路,06:10,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:27,137分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:21,SHMAAS,,,,,06:10,计划发车,A,终点ETA确认/一致估算,是,3,3,134.3,6/30
浦东35路,,沪A68261D,0,东高路张杨北路,06:26,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:57,151分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:21,SHMAAS,,,,,06:26,计划发车,A,终点ETA确认/一致估算,是,4,4,140.2,12/30
浦东35路,,沪A66883D,1,康恩路康浦路,06:31,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,08:59,148分钟,,,SHMAAS末次终点ETA推算：08:51采样，终点ETA 8分钟,,06:01,16:21,SHMAAS,,,,,06:31,计划发车,B,末次终点ETA兜底,是,4,4,136.2,7/30
浦东35路,,沪A11062A,0,东高路张杨北路,06:36,康恩路康浦路,疑似区间车,原方向在全程43%处后消失；随后反向物理轨迹由seq28推进至seq60，推进32站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,16:21,SHMAAS,物理seq28（站名待映射）,07:42,07:51,折返点按重建物理位置seq28映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±10分钟；反向位置物理seq28（站名待映射） ETA 1分钟参与校验,06:36,计划发车,D,待确认,否,3,0,,—/30
浦东35路,,沪A68895D,0,东高路张杨北路,06:41,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:15,154分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,16:21,SHMAAS,,,,,06:41,计划发车,A,终点ETA确认/一致估算,是,3,2,141.0,14/30
浦东35路,,沪A71572D,1,康恩路康浦路,06:42,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:17,155分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,16:21,SHMAAS,,,,,06:42,计划发车,A,终点ETA确认/一致估算,是,3,3,142.7,19/30
浦东35路,,沪A02316D,0,东高路张杨北路,06:54,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:27,153分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,12:21,SHMAAS,,,,,06:54,计划发车,A,终点ETA确认/一致估算,是,3,3,139.3,10/30
浦东35路,,沪A36993D,1,康恩路康浦路,06:54,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:43,169分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:21,16:21,SHMAAS,,,,,06:54,计划发车,A,终点ETA确认/一致估算,是,4,4,138.5,8/30
浦东35路,,沪A09172D,0,东高路张杨北路,07:06,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:34,148分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,16:21,SHMAAS,,,,,07:06,计划发车,A,终点ETA确认/一致估算,是,3,3,141.0,14/30
浦东35路,,沪A57051D,1,康恩路康浦路,07:06,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:59,173分钟,,,SHMAAS末次终点ETA推算：09:51采样，终点ETA 8分钟,,06:41,16:21,SHMAAS,,,,,07:06,计划发车,B,末次终点ETA兜底,是,3,3,145.0,21/30
