线路,临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
182路,,沪A08953A,0,川沙客运站,08:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:36,81分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,19:31,SHMAAS,,,,,08:15,计划发车,A,终点ETA确认/一致估算,是,7,6,75.7,5/14
182路,,沪A67026D,1,金杨路金口路,08:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:44,89分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,18:41,SHMAAS,,,,,08:15,计划发车,A,终点ETA确认/一致估算,是,6,6,82.7,13/14
182路,,沪A32597D,0,川沙客运站,08:31,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:42,71分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:51,19:31,SHMAAS,,,,,08:31,计划发车,A,终点ETA确认/一致估算,是,6,5,69.8,1/14
182路,,沪A13735A,1,金杨路金口路,08:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:59,84分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,19:31,SHMAAS,,,,,08:35,计划发车,A,终点ETA确认/一致估算,是,8,6,82.5,12/14
182路,,沪A66513D,0,川沙客运站,08:50,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:02,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:31,SHMAAS,,,,,08:50,计划发车,A,终点ETA确认/一致估算,是,7,6,74.8,2/14
182路,,沪A68870D,1,金杨路金口路,08:55,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:14,79分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,17:41,SHMAAS,,,,,08:55,计划发车,A,终点ETA确认/一致估算,是,4,4,82.8,14/14
182路,,沪A35717D,0,川沙客运站,09:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:22,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:31,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,7,6,79.3,11/14
182路,,沪A67353D,1,金杨路金口路,09:10,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:24,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,19:31,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,7,6,77.2,8/14
182路,,沪A31073D,1,金杨路金口路,09:22,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:33,71分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:21,SHMAAS,,,,,09:22,计划发车,A,终点ETA确认/一致估算,是,6,6,76.8,6/14
182路,,沪A55712D,0,川沙客运站,09:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:42,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:31,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,8,8,75.4,3/14
182路,,沪A32298D,1,金杨路金口路,09:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:50,75分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:02,19:31,SHMAAS,,,,,09:35,计划发车,A,终点ETA确认/一致估算,是,7,7,78.6,9/14
182路,,沪A12050A,1,金杨路金口路,09:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:01,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:21,19:31,SHMAAS,,,,,09:50,计划发车,A,终点ETA确认/一致估算,是,6,5,77.0,7/14
182路,,沪A67983D,0,川沙客运站,09:50,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:03,73分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,19:31,SHMAAS,,,,,09:50,计划发车,A,终点ETA确认/一致估算,是,8,8,79.0,10/14
182路,,沪A68397D,1,金杨路金口路,10:05,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:12,67分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:21,SHMAAS,,,,,10:05,计划发车,A,终点ETA确认/一致估算,是,7,7,75.4,4/14
182路,,沪A67026D,0,川沙客运站,10:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:30,75分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,18:41,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,6,6,82.7,13/14
182路,,沪A08953A,1,金杨路金口路,10:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:24,64分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,7,6,75.7,5/14
182路,,沪A32597D,1,金杨路金口路,10:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:42,67分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:51,19:31,SHMAAS,,,,,10:35,计划发车,A,终点ETA确认/一致估算,是,6,5,69.8,1/14
182路,,沪A13735A,0,川沙客运站,10:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:56,76分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:11,19:31,SHMAAS,,,,,10:40,计划发车,A,终点ETA确认/一致估算,是,8,6,82.5,12/14
182路,,沪A66513D,1,金杨路金口路,10:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:56,66分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,19:31,SHMAAS,,,,,10:50,计划发车,A,终点ETA确认/一致估算,是,7,6,74.8,2/14
182路,,沪A35717D,1,金杨路金口路,11:05,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:20,75分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,11:05,计划发车,A,终点ETA确认/一致估算,是,7,6,79.3,11/14
182路,,沪A67353D,0,川沙客运站,11:05,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:13,68分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,19:31,SHMAAS,,,,,11:05,计划发车,A,终点ETA确认/一致估算,是,7,6,77.2,8/14
182路,,沪A55712D,1,金杨路金口路,11:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:26,66分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,19:31,SHMAAS,,,,,11:20,计划发车,A,终点ETA确认/一致估算,是,8,8,75.4,3/14
182路,,沪A32298D,0,川沙客运站,11:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:39,69分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:02,19:31,SHMAAS,,,,,11:30,计划发车,A,终点ETA确认/一致估算,是,7,7,78.6,9/14
182路,,沪A67983D,1,金杨路金口路,11:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:52,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,11:40,计划发车,A,终点ETA确认/一致估算,是,8,8,79.0,10/14
182路,,沪A12050A,0,川沙客运站,11:55,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:03,68分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:21,19:31,SHMAAS,,,,,11:55,计划发车,A,终点ETA确认/一致估算,是,6,5,77.0,7/14
182路,,沪A67026D,1,金杨路金口路,12:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:15,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,18:41,SHMAAS,,,,,12:00,计划发车,A,终点ETA确认/一致估算,是,6,6,82.7,13/14
182路,,沪A13735A,1,金杨路金口路,12:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:33,73分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:11,19:31,SHMAAS,,,,,12:20,计划发车,A,终点ETA确认/一致估算,是,8,6,82.5,12/14
182路,,沪A32597D,0,川沙客运站,12:20,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:27,67分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:51,19:31,SHMAAS,,,,,12:20,计划发车,A,终点ETA确认/一致估算,是,6,5,69.8,1/14
182路,,沪A67353D,1,金杨路金口路,12:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:49,69分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,19:31,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,7,6,77.2,8/14
182路,,沪A31073D,0,川沙客运站,12:45,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:52,67分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:21,SHMAAS,,,,,12:45,计划发车,A,终点ETA确认/一致估算,是,6,6,76.8,6/14
182路,,沪A32298D,1,金杨路金口路,13:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:08,68分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:02,19:31,SHMAAS,,,,,13:00,计划发车,A,终点ETA确认/一致估算,是,7,7,78.6,9/14
182路,,沪A68397D,0,川沙客运站,13:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:19,69分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:21,SHMAAS,,,,,13:10,计划发车,A,终点ETA确认/一致估算,是,7,7,75.4,4/14
182路,,沪A12050A,1,金杨路金口路,13:25,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:32,67分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:21,19:31,SHMAAS,,,,,13:25,计划发车,A,终点ETA确认/一致估算,是,6,5,77.0,7/14
182路,,沪A08953A,0,川沙客运站,13:35,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:46,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,13:35,计划发车,A,终点ETA确认/一致估算,是,7,6,75.7,5/14
182路,,沪A32597D,1,金杨路金口路,13:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:55,65分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:51,19:31,SHMAAS,,,,,13:50,计划发车,A,终点ETA确认/一致估算,是,6,5,69.8,1/14
182路,,沪A66513D,0,川沙客运站,14:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:07,67分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,14:00,计划发车,A,终点ETA确认/一致估算,是,7,6,74.8,2/14
182路,,沪A31073D,1,金杨路金口路,14:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:22,67分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:21,SHMAAS,,,,,14:15,计划发车,A,终点ETA确认/一致估算,是,6,6,76.8,6/14
182路,,沪A35717D,0,川沙客运站,14:20,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:32,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:31,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,7,6,79.3,11/14
182路,,沪A55712D,0,川沙客运站,14:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:52,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,14:40,计划发车,A,终点ETA确认/一致估算,是,8,8,75.4,3/14
182路,,沪A68397D,1,金杨路金口路,14:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:51,71分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:02,19:21,SHMAAS,,,,,14:40,计划发车,A,终点ETA确认/一致估算,是,7,7,75.4,4/14
182路,,沪A08953A,1,金杨路金口路,15:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:10,70分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,7,6,75.7,5/14
182路,,沪A68870D,0,川沙客运站,15:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:15,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,17:41,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,4,4,82.8,14/14
182路,,沪A67983D,0,川沙客运站,15:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:28,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,15:15,计划发车,A,终点ETA确认/一致估算,是,8,8,79.0,10/14
182路,,沪A66513D,1,金杨路金口路,15:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:35,75分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:02,19:31,SHMAAS,,,,,15:20,计划发车,A,终点ETA确认/一致估算,是,7,6,74.8,2/14
182路,,沪A13735A,0,川沙客运站,15:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:42,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:11,19:31,SHMAAS,,,,,15:30,计划发车,A,终点ETA确认/一致估算,是,8,6,82.5,12/14
182路,,沪A35717D,1,金杨路金口路,15:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:55,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,19:31,SHMAAS,,,,,15:40,计划发车,A,终点ETA确认/一致估算,是,7,6,79.3,11/14
182路,,沪A67026D,0,川沙客运站,15:45,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:02,77分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,18:41,SHMAAS,,,,,15:45,计划发车,A,终点ETA确认/一致估算,是,6,6,82.7,13/14
182路,,沪A55712D,1,金杨路金口路,16:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:25,85分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,16:00,计划发车,A,终点ETA确认/一致估算,是,8,8,75.4,3/14
182路,,沪A67353D,0,川沙客运站,16:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:12,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:41,19:31,SHMAAS,,,,,16:00,计划发车,A,终点ETA确认/一致估算,是,7,6,77.2,8/14
182路,,沪A32298D,0,川沙客运站,16:12,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:32,80分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:02,19:31,SHMAAS,,,,,16:12,计划发车,A,终点ETA确认/一致估算,是,7,7,78.6,9/14
182路,,沪A68870D,1,金杨路金口路,16:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:49,89分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,17:41,SHMAAS,,,,,16:20,计划发车,A,终点ETA确认/一致估算,是,4,4,82.8,14/14
182路,,沪A31073D,0,川沙客运站,16:24,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:50,86分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:21,SHMAAS,,,,,16:24,计划发车,A,终点ETA确认/一致估算,是,6,6,76.8,6/14
182路,,沪A68397D,0,川沙客运站,16:36,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:02,86分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:21,SHMAAS,,,,,16:36,计划发车,A,终点ETA确认/一致估算,是,7,7,75.4,4/14
182路,,沪A67983D,1,金杨路金口路,16:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:13,93分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,16:40,计划发车,A,终点ETA确认/一致估算,是,8,8,79.0,10/14
182路,,沪A12050A,0,川沙客运站,16:48,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:12,84分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:21,19:31,SHMAAS,,,,,16:48,计划发车,A,终点ETA确认/一致估算,是,6,5,77.0,7/14
182路,,沪A08953A,0,川沙客运站,17:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:26,86分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,19:31,SHMAAS,,,,,17:00,计划发车,A,终点ETA确认/一致估算,是,7,6,75.7,5/14
182路,,沪A13735A,1,金杨路金口路,17:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:40,100分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:11,19:31,SHMAAS,,,,,17:00,计划发车,A,终点ETA确认/一致估算,是,8,6,82.5,12/14
182路,,沪A32597D,0,川沙客运站,17:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:34,79分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:51,19:31,SHMAAS,,,,,17:15,计划发车,A,终点ETA确认/一致估算,是,6,5,69.8,1/14
182路,,沪A67026D,1,金杨路金口路,17:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:52,97分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:02,18:41,SHMAAS,,,,,17:15,计划发车,A,终点ETA确认/一致估算,是,6,6,82.7,13/14
182路,,沪A66513D,0,川沙客运站,17:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:52,82分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:02,19:31,SHMAAS,,,,,17:30,计划发车,A,终点ETA确认/一致估算,是,7,6,74.8,2/14
182路,,沪A67353D,1,金杨路金口路,17:30,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:56,86分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,19:31,SHMAAS,,,,,17:30,计划发车,A,终点ETA确认/一致估算,是,7,6,77.2,8/14
182路,,沪A32298D,1,金杨路金口路,17:45,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:13,88分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:02,19:31,SHMAAS,,,,,17:45,计划发车,A,终点ETA确认/一致估算,是,7,7,78.6,9/14
182路,,沪A35717D,0,川沙客运站,17:50,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:14,84分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:02,19:31,SHMAAS,,,,,17:50,计划发车,A,终点ETA确认/一致估算,是,7,6,79.3,11/14
182路,,沪A31073D,1,金杨路金口路,18:01,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:24,83分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,19:21,SHMAAS,,,,,18:01,计划发车,A,终点ETA确认/一致估算,是,6,6,76.8,6/14
182路,,沪A55712D,0,川沙客运站,18:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:29,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,18:15,计划发车,A,终点ETA确认/一致估算,是,8,8,75.4,3/14
182路,,沪A68397D,1,金杨路金口路,18:15,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:33,79分钟,,,SHMAAS末次终点ETA推算：19:21采样，终点ETA 12分钟,,06:02,19:21,SHMAAS,,,,,18:15,计划发车,B,末次终点ETA兜底,是,7,7,75.4,4/14
182路,,沪A12050A,1,金杨路金口路,18:31,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:21,19:31,SHMAAS,,,,,18:31,计划发车,D,证据不足,否,6,5,77.0,7/14
182路,,沪A67983D,0,川沙客运站,18:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:55,75分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:02,19:31,SHMAAS,,,,,18:40,计划发车,A,终点ETA确认/一致估算,是,8,8,79.0,10/14
182路,,沪A08953A,1,金杨路金口路,18:45,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:02,19:31,SHMAAS,,,,,18:45,计划发车,D,证据不足,否,7,6,75.7,5/14
182路,,沪A32597D,1,金杨路金口路,19:00,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:51,19:31,SHMAAS,,,,,19:00,计划发车,D,证据不足,否,6,5,69.8,1/14
182路,,沪A13735A,0,川沙客运站,19:05,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,20:21,77分钟,,,SHMAAS末次终点ETA推算：19:31采样，终点ETA 50分钟,,06:11,19:31,SHMAAS,,,,,19:05,计划发车,D,末次终点ETA兜底（误差可能>15分钟）,否,8,6,82.5,12/14
182路,,沪A66513D,1,金杨路金口路,19:15,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:02,19:31,SHMAAS,,,,,19:15,计划发车,D,证据不足,否,7,6,74.8,2/14
