线路,临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
浦东78路,,沪A52736D,0,港城路地铁站,13:15,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:35,80分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:00,18:12,SHMAAS,,,,,13:15,计划发车,A,终点ETA确认/一致估算,是,6,6,84.0,2/18
浦东78路,,沪A66391D,1,锦带路迎春路（浦东新区办公中心）,13:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:41,71分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,18:40,SHMAAS,,,,,13:30,计划发车,A,终点ETA确认/一致估算,是,6,6,82.5,1/18
浦东78路,,沪A58633D,0,港城路地铁站,13:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:07,87分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,19:10,SHMAAS,,,,,13:40,计划发车,A,终点ETA确认/一致估算,是,7,7,90.9,13/18
浦东78路,,沪A35172D,1,锦带路迎春路（浦东新区办公中心）,13:55,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:22,87分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,19:30,SHMAAS,,,,,13:55,计划发车,A,终点ETA确认/一致估算,是,7,7,93.7,16/18
浦东78路,,沪A55207D,0,港城路地铁站,14:00,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:32,92分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,19:40,SHMAAS,,,,,14:00,计划发车,A,终点ETA确认/一致估算,是,7,7,94.3,17/18
浦东78路,,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,14:20,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:51,91分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,19:30,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,7,7,91.9,14/18
浦东78路,,沪A56630D,0,港城路地铁站,14:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:53,93分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,21:30,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,6,6,95.2,18/18
浦东78路,,沪A35616D,0,港城路地铁站,14:35,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:00,86分钟,,,SHMAAS末次终点ETA推算：15:50采样，终点ETA 10分钟,,06:30,17:50,SHMAAS,,,,,14:35,计划发车,B,末次终点ETA兜底,是,6,6,88.5,9/18
浦东78路,,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,14:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:14,89分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,19:40,SHMAAS,,,,,14:45,计划发车,A,终点ETA确认/一致估算,是,7,7,88.3,8/18
浦东78路,,沪A57022D,0,港城路地铁站,14:50,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:18,89分钟,,,SHMAAS末次终点ETA推算：16:00采样，终点ETA 18分钟,,07:00,20:00,SHMAAS,,,,,14:50,计划发车,B,末次终点ETA兜底,是,7,7,89.1,10/18
浦东78路,,沪A57902D,1,锦带路迎春路（浦东新区办公中心）,15:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:20,80分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,19:50,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,4,4,86.8,5/18
浦东78路,,沪A59117D,0,港城路地铁站,15:00,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:19,80分钟,,,SHMAAS末次终点ETA推算：16:00采样，终点ETA 19分钟,,06:20,21:50,SHMAAS,,,,,15:00,计划发车,B,末次终点ETA兜底,是,6,6,88.0,7/18
浦东78路,,沪A35591D,0,港城路地铁站,15:10,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:43,93分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:50,21:50,SHMAAS,,,,,15:10,计划发车,A,终点ETA确认/一致估算,是,6,6,92.2,15/18
浦东78路,,沪A52736D,1,锦带路迎春路（浦东新区办公中心）,15:10,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:32,82分钟,,,SHMAAS末次终点ETA推算：16:20采样，终点ETA 12分钟,,06:00,18:12,SHMAAS,,,,,15:10,计划发车,B,末次终点ETA兜底,是,6,6,84.0,2/18
浦东78路,,沪A53629D,1,锦带路迎春路（浦东新区办公中心）,15:20,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:38,78分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:00,20:20,SHMAAS,,,,,15:20,计划发车,A,终点ETA确认/一致估算,是,4,4,85.5,3/18
浦东78路,,沪A66391D,0,港城路地铁站,15:25,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:52,87分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,18:40,SHMAAS,,,,,15:25,计划发车,A,终点ETA确认/一致估算,是,6,6,82.5,1/18
浦东78路,,沪A51173D,1,锦带路迎春路（浦东新区办公中心）,15:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:55,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,20:40,SHMAAS,,,,,15:30,计划发车,A,终点ETA确认/一致估算,是,6,5,90.0,11/18
浦东78路,,沪A55150D,0,港城路地铁站,15:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:05,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,21:50,SHMAAS,,,,,15:40,计划发车,A,终点ETA确认/一致估算,是,6,6,87.5,6/18
浦东78路,,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,15:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:17,92分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:00,19:10,SHMAAS,,,,,15:45,计划发车,A,终点ETA确认/一致估算,是,7,7,90.9,13/18
浦东78路,,沪A35172D,0,港城路地铁站,15:55,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:36,102分钟,,,SHMAAS末次终点ETA推算：17:30采样，终点ETA 6分钟,,06:30,19:30,SHMAAS,,,,,15:55,计划发车,B,末次终点ETA兜底,是,7,7,93.7,16/18
浦东78路,,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,15:55,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:29,94分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:50,21:10,SHMAAS,,,,,15:55,计划发车,A,终点ETA确认/一致估算,是,6,5,90.0,11/18
浦东78路,,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,16:05,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:45,100分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,19:40,SHMAAS,,,,,16:05,计划发车,A,终点ETA确认/一致估算,是,7,7,94.3,17/18
浦东78路,,沪A36809D,0,港城路地铁站,16:10,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:52,102分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,19:30,SHMAAS,,,,,16:10,计划发车,A,终点ETA确认/一致估算,是,7,7,91.9,14/18
浦东78路,,沪A56630D,1,锦带路迎春路（浦东新区办公中心）,16:15,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:54,99分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,21:30,SHMAAS,,,,,16:15,计划发车,A,终点ETA确认/一致估算,是,6,6,95.2,18/18
浦东78路,,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,16:25,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:56,92分钟,,,SHMAAS末次终点ETA推算：17:50采样，终点ETA 6分钟,,06:30,17:50,SHMAAS,,,,,16:25,计划发车,B,末次终点ETA兜底,是,6,6,88.5,9/18
浦东78路,,沪A56123D,0,港城路地铁站,16:25,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:59,94分钟,,,SHMAAS末次终点ETA推算：17:50采样，终点ETA 9分钟,,07:00,19:40,SHMAAS,,,,,16:25,计划发车,B,末次终点ETA兜底,是,7,7,88.3,8/18
浦东78路,,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,16:40,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:19,99分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:00,20:00,SHMAAS,,,,,16:40,计划发车,A,终点ETA确认/一致估算,是,7,7,89.1,10/18
浦东78路,,沪A57902D,0,港城路地铁站,16:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:11,91分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:20,19:50,SHMAAS,,,,,16:40,计划发车,A,终点ETA确认/一致估算,是,4,4,86.8,5/18
浦东78路,,沪A52736D,0,港城路地铁站,16:55,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:27,92分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,18:12,SHMAAS,,,,,16:55,计划发车,A,终点ETA确认/一致估算,是,6,6,84.0,2/18
浦东78路,,沪A59117D,1,锦带路迎春路（浦东新区办公中心）,16:55,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:33,98分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:20,21:50,SHMAAS,,,,,16:55,计划发车,A,终点ETA确认/一致估算,是,6,6,88.0,7/18
浦东78路,,沪A35591D,1,锦带路迎春路（浦东新区办公中心）,17:05,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:42,97分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:50,21:50,SHMAAS,,,,,17:05,计划发车,A,终点ETA确认/一致估算,是,6,6,92.2,15/18
浦东78路,,沪A53629D,0,港城路地铁站,17:10,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:44,94分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:00,20:20,SHMAAS,,,,,17:10,计划发车,A,终点ETA确认/一致估算,是,4,4,85.5,3/18
浦东78路,,沪A66391D,1,锦带路迎春路（浦东新区办公中心）,17:15,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:45,90分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,18:40,SHMAAS,,,,,17:15,计划发车,A,终点ETA确认/一致估算,是,6,6,82.5,1/18
浦东78路,,沪A51173D,0,港城路地铁站,17:25,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:03,98分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,20:40,SHMAAS,,,,,17:25,计划发车,A,终点ETA确认/一致估算,是,6,5,90.0,11/18
浦东78路,,沪A55150D,1,锦带路迎春路（浦东新区办公中心）,17:25,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:01,96分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,21:50,SHMAAS,,,,,17:25,计划发车,A,终点ETA确认/一致估算,是,6,6,87.5,6/18
浦东78路,,沪A35172D,1,锦带路迎春路（浦东新区办公中心）,17:40,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:31,111分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,19:30,SHMAAS,,,,,17:40,计划发车,A,终点ETA确认/一致估算,是,7,7,93.7,16/18
浦东78路,,沪A58633D,0,港城路地铁站,17:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:15,95分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,19:10,SHMAAS,,,,,17:40,计划发车,A,终点ETA确认/一致估算,是,7,7,90.9,13/18
浦东78路,,沪A35186D,0,港城路地铁站,17:55,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:33,98分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:50,21:10,SHMAAS,,,,,17:55,计划发车,A,终点ETA确认/一致估算,是,6,5,90.0,11/18
浦东78路,,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,17:55,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:35,100分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,19:30,SHMAAS,,,,,17:55,计划发车,A,终点ETA确认/一致估算,是,7,7,91.9,14/18
浦东78路,,沪A55207D,0,港城路地铁站,18:10,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:48,98分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,19:40,SHMAAS,,,,,18:10,计划发车,A,终点ETA确认/一致估算,是,7,7,94.3,17/18
浦东78路,,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,18:10,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:46,96分钟,,,SHMAAS末次终点ETA推算：19:40采样，终点ETA 6分钟,,07:00,19:40,SHMAAS,,,,,18:10,计划发车,B,末次终点ETA兜底,是,7,7,88.3,8/18
浦东78路,,沪A56630D,0,港城路地铁站,18:25,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,20:00,95分钟,,,SHMAAS末次终点ETA推算：19:50采样，终点ETA 10分钟,,06:00,21:30,SHMAAS,,,,,18:25,计划发车,B,末次终点ETA兜底,是,6,6,95.2,18/18
浦东78路,,沪A57902D,1,锦带路迎春路（浦东新区办公中心）,18:35,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:00,85分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,19:50,SHMAAS,,,,,18:35,计划发车,A,终点ETA确认/一致估算,是,4,4,86.8,5/18
浦东78路,,沪A57022D,0,港城路地铁站,18:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:02,82分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,20:00,SHMAAS,,,,,18:40,计划发车,A,终点ETA确认/一致估算,是,7,7,89.1,10/18
浦东78路,,沪A53629D,1,锦带路迎春路（浦东新区办公中心）,19:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:21,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:00,20:20,SHMAAS,,,,,19:00,计划发车,A,终点ETA确认/一致估算,是,4,4,85.5,3/18
浦东78路,,沪A59117D,0,港城路地铁站,19:05,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:21,76分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:20,21:50,SHMAAS,,,,,19:05,计划发车,A,终点ETA确认/一致估算,是,6,6,88.0,7/18
浦东78路,,沪A51173D,1,锦带路迎春路（浦东新区办公中心）,19:25,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:52,87分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,20:40,SHMAAS,,,,,19:25,计划发车,A,终点ETA确认/一致估算,是,6,5,90.0,11/18
浦东78路,,沪A35591D,0,港城路地铁站,19:30,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:55,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:50,21:50,SHMAAS,,,,,19:30,计划发车,A,终点ETA确认/一致估算,是,6,6,92.2,15/18
浦东78路,,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,19:50,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:11,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:50,21:10,SHMAAS,,,,,19:50,计划发车,A,终点ETA确认/一致估算,是,6,5,90.0,11/18
浦东78路,,沪A55150D,0,港城路地铁站,19:58,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:23,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,21:50,SHMAAS,,,,,19:58,计划发车,A,终点ETA确认/一致估算,是,6,6,87.5,6/18
浦东78路,,沪A56630D,1,锦带路迎春路（浦东新区办公中心）,20:15,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:35,80分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,21:30,SHMAAS,,,,,20:15,计划发车,A,终点ETA确认/一致估算,是,6,6,95.2,18/18
浦东78路,,沪A59117D,1,锦带路迎春路（浦东新区办公中心）,20:40,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:55,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:20,21:50,SHMAAS,,,,,20:40,计划发车,A,终点ETA确认/一致估算,是,6,6,88.0,7/18
浦东78路,,沪A35591D,1,锦带路迎春路（浦东新区办公中心）,21:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,22:29,79分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:50,21:50,SHMAAS,,,,,21:10,计划发车,A,终点ETA确认/一致估算,是,6,6,92.2,15/18
浦东78路,,沪A55150D,1,锦带路迎春路（浦东新区办公中心）,21:40,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,23:02,83分钟,,,21:50采样：该车到重点站金杨路云山路 ETA 6分钟；叠加该车自身同类时段从该站到终点历史中位数66分钟，约±5分钟,5,06:00,21:50,SHMAAS,,,,,21:40,计划发车,B,同车重点站剩余时间,是,6,6,87.5,6/18
