临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,08:57,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:21,84分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,16:20,SHMAAS,,,,,08:57,计划发车,A,终点ETA确认/一致估算,是,6,6,86.7,6/18
,沪A35186D,0,港城路地铁站,09:00,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:21,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:50,16:20,SHMAAS,,,,,09:00,计划发车,A,终点ETA确认/一致估算,是,4,3,88.3,9/18
,沪A35591D,1,锦带路迎春路（浦东新区办公中心）,09:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:37,87分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:50,16:20,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,3,3,96.3,18/18
,沪A56123D,0,港城路地铁站,09:15,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:34,79分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,16:20,SHMAAS,,,,,09:15,计划发车,A,终点ETA确认/一致估算,是,6,5,85.6,4/18
,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,09:20,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:41,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:00,16:20,SHMAAS,,,,,09:20,计划发车,A,终点ETA确认/一致估算,是,6,5,88.6,11/18
,沪A52736D,0,港城路地铁站,09:30,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:52,82分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,16:20,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,6,6,84.3,3/18
,沪A66391D,1,锦带路迎春路（浦东新区办公中心）,09:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:41,71分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,16:20,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,5,5,79.6,1/18
,沪A55150D,1,锦带路迎春路（浦东新区办公中心）,09:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:01,76分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,16:20,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,3,3,87.0,7/18
,沪A58633D,0,港城路地铁站,09:55,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:15,80分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,16:20,SHMAAS,,,,,09:55,计划发车,A,终点ETA确认/一致估算,是,6,6,89.0,12/18
,沪A35172D,1,锦带路迎春路（浦东新区办公中心）,10:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:35,85分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:30,16:20,SHMAAS,,,,,10:10,计划发车,A,终点ETA确认/一致估算,是,6,6,88.3,9/18
,沪A51173D,1,锦带路迎春路（浦东新区办公中心）,10:20,港城路地铁站,疑似区间车,原方向在全程35%处后消失；随后反向物理轨迹由seq21推进至seq35，推进14站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:30,16:20,SHMAAS,张杨北路五莲路,10:54,,区间折返已由主分类器确认；折返点按重建物理位置seq15映射；现有采样不足以把折返发车时间控制在±10分钟,10:20,计划发车,D,待确认,否,4,3,87.0,7/18
,沪A55207D,0,港城路地铁站,10:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:45,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,16:20,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,6,6,91.0,15/18
,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,10:35,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:58,83分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:30,16:20,SHMAAS,,,,,10:35,计划发车,A,终点ETA确认/一致估算,是,6,6,89.7,13/18
,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,10:45,港城路地铁站,疑似区间车,原方向在全程42%处后消失；随后反向物理轨迹由seq22推进至seq36，推进14站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:50,16:20,SHMAAS,五莲路凌河路,11:26,,区间折返已由主分类器确认；折返点按重建物理位置seq18映射；现有采样不足以把折返发车时间控制在±10分钟,10:45,计划发车,D,待确认,否,4,3,88.3,9/18
,沪A35616D,0,港城路地铁站,10:45,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:01,76分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,16:20,SHMAAS,,,,,10:45,计划发车,A,终点ETA确认/一致估算,是,6,6,86.7,6/18
,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,11:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:21,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:00,16:20,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,6,5,85.6,4/18
,沪A57022D,0,港城路地铁站,11:10,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:33,83分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,16:20,SHMAAS,,,,,11:10,计划发车,A,终点ETA确认/一致估算,是,6,5,88.6,11/18
,沪A52736D,1,锦带路迎春路（浦东新区办公中心）,11:25,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:46,81分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:00,16:20,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,6,6,84.3,3/18
,沪A66391D,0,港城路地铁站,11:35,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:54,79分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,16:20,SHMAAS,,,,,11:35,计划发车,A,终点ETA确认/一致估算,是,5,5,79.6,1/18
,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,11:50,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:11,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,16:20,SHMAAS,,,,,11:50,计划发车,A,终点ETA确认/一致估算,是,6,6,89.0,12/18
,沪A35172D,0,港城路地铁站,12:00,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:25,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,16:20,SHMAAS,,,,,12:00,计划发车,A,终点ETA确认/一致估算,是,6,6,88.3,9/18
,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,12:15,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:41,86分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,16:20,SHMAAS,,,,,12:15,计划发车,A,终点ETA确认/一致估算,是,6,6,91.0,15/18
,沪A36809D,0,港城路地铁站,12:25,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:53,88分钟,,,SHMAAS末次终点ETA推算：13:40采样，终点ETA 13分钟,,06:30,16:20,SHMAAS,,,,,12:25,计划发车,B,末次终点ETA兜底,是,6,6,89.7,13/18
,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,12:40,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:01,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,16:20,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,6,6,86.7,6/18
,沪A56123D,0,港城路地铁站,12:50,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:17,87分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:00,16:20,SHMAAS,,,,,12:50,计划发车,A,终点ETA确认/一致估算,是,6,5,85.6,4/18
,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,13:05,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:34,89分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,16:20,SHMAAS,,,,,13:05,计划发车,A,终点ETA确认/一致估算,是,6,5,88.6,11/18
,沪A52736D,0,港城路地铁站,13:15,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:35,80分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:00,16:20,SHMAAS,,,,,13:15,计划发车,A,终点ETA确认/一致估算,是,6,6,84.3,3/18
,沪A66391D,1,锦带路迎春路（浦东新区办公中心）,13:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:41,71分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,16:20,SHMAAS,,,,,13:30,计划发车,A,终点ETA确认/一致估算,是,5,5,79.6,1/18
,沪A58633D,0,港城路地铁站,13:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:07,87分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,16:20,SHMAAS,,,,,13:40,计划发车,A,终点ETA确认/一致估算,是,6,6,89.0,12/18
,沪A35172D,1,锦带路迎春路（浦东新区办公中心）,13:55,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:22,87分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,16:20,SHMAAS,,,,,13:55,计划发车,A,终点ETA确认/一致估算,是,6,6,88.3,9/18
,沪A55207D,0,港城路地铁站,14:00,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:32,92分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,16:20,SHMAAS,,,,,14:00,计划发车,A,终点ETA确认/一致估算,是,6,6,91.0,15/18
,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,14:20,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:51,91分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,16:20,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,6,6,89.7,13/18
,沪A56630D,0,港城路地铁站,14:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:53,93分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,16:20,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,4,4,96.0,17/18
,沪A35616D,0,港城路地铁站,14:35,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:00,86分钟,,,SHMAAS末次终点ETA推算：15:50采样，终点ETA 10分钟,,06:30,16:20,SHMAAS,,,,,14:35,计划发车,B,末次终点ETA兜底,是,6,6,86.7,6/18
,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,14:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:14,89分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,16:20,SHMAAS,,,,,14:45,计划发车,A,终点ETA确认/一致估算,是,6,5,85.6,4/18
,沪A57022D,0,港城路地铁站,14:50,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:18,89分钟,,,SHMAAS末次终点ETA推算：16:00采样，终点ETA 18分钟,,07:00,16:20,SHMAAS,,,,,14:50,计划发车,B,末次终点ETA兜底,是,6,5,88.6,11/18
,沪A57902D,1,锦带路迎春路（浦东新区办公中心）,15:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:20,80分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,16:20,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,3,3,90.0,14/18
,沪A59117D,0,港城路地铁站,15:00,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:19,80分钟,,,SHMAAS末次终点ETA推算：16:00采样，终点ETA 19分钟,,06:20,16:20,SHMAAS,,,,,15:00,计划发车,B,末次终点ETA兜底,是,4,3,93.0,16/18
,沪A35591D,0,港城路地铁站,15:10,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:40,90分钟,,,16:20采样：该车到重点站云山路灵山路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数15分钟，约±8分钟,8,06:50,16:20,SHMAAS,,,,,15:10,计划发车,B,同车重点站剩余时间,是,3,3,96.3,18/18
,沪A52736D,1,锦带路迎春路（浦东新区办公中心）,15:10,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:32,82分钟,,,SHMAAS末次终点ETA推算：16:20采样，终点ETA 12分钟,,06:00,16:20,SHMAAS,,,,,15:10,计划发车,B,末次终点ETA兜底,是,6,6,84.3,3/18
,沪A53629D,1,锦带路迎春路（浦东新区办公中心）,15:20,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:38,78分钟,,,SHMAAS末次终点ETA推算：16:20采样，终点ETA 18分钟,,07:00,16:20,SHMAAS,,,,,15:20,计划发车,B,末次终点ETA兜底,是,2,2,83.5,2/18
,沪A66391D,0,港城路地铁站,15:25,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:44,80分钟,,,16:20采样：该车到重点站张杨北路博兴路 ETA 2分钟；叠加该车自身同类时段从该站到终点历史中位数23分钟，约±5分钟,5,06:00,16:20,SHMAAS,,,,,15:25,计划发车,B,同车重点站剩余时间,是,5,5,79.6,1/18
,沪A51173D,1,锦带路迎春路（浦东新区办公中心）,15:30,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:50,81分钟,,,16:20采样：该车到重点站杨高北路（外高桥保税区南站） ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数25分钟，约±6分钟,6,06:30,16:20,SHMAAS,,,,,15:30,计划发车,B,同车重点站剩余时间,是,4,3,87.0,7/18
,沪A55150D,0,港城路地铁站,15:40,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:04,85分钟,,,16:20采样：该车到重点站五莲路归昌路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数40分钟，约±6分钟,6,06:00,16:20,SHMAAS,,,,,15:40,计划发车,B,同车重点站剩余时间,是,3,3,87.0,7/18
,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,15:45,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:10,85分钟,,,16:20采样：该车到重点站五莲路凌河路 ETA 1分钟；叠加该车自身同类时段从该站到终点历史中位数49分钟，约±6分钟,6,06:00,16:20,SHMAAS,,,,,15:45,计划发车,B,同车重点站剩余时间,是,6,6,89.0,12/18
,沪A35172D,0,港城路地铁站,15:55,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:22,87分钟,,,16:20采样：该车到重点站杨高北路航津路 ETA 1分钟；叠加该车自身同类时段从该站到终点历史中位数61分钟，约±11分钟,11,06:30,16:20,SHMAAS,,,,,15:55,计划发车,C,同车重点站剩余时间,是,6,6,88.3,9/18
,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,15:55,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:23,88分钟,,,16:20采样：该车到重点站张杨北路金桥路 ETA 2分钟；叠加该车自身同类时段从该站到终点历史中位数61分钟，约±5分钟,5,06:50,16:20,SHMAAS,,,,,15:55,计划发车,B,同车重点站剩余时间,是,4,3,88.3,9/18
,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,16:05,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:28,84分钟,,,16:20采样：该车到重点站云山路灵山路 ETA 1分钟；叠加该车自身同类时段从该站到终点历史中位数67分钟，约±5分钟,5,06:00,16:20,SHMAAS,,,,,16:05,计划发车,B,同车重点站剩余时间,是,6,6,91.0,15/18
,沪A36809D,0,港城路地铁站,16:10,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:46,97分钟,,,16:20采样：该车到重点站花山路大同路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数82分钟，约±8分钟,8,06:30,16:20,SHMAAS,,,,,16:10,计划发车,B,同车重点站剩余时间,是,6,6,89.7,13/18
,沪A56630D,1,锦带路迎春路（浦东新区办公中心）,16:15,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:41,87分钟,,,16:20采样：该车到重点站云山路灵山路 ETA 12分钟；叠加该车自身同类时段从该站到终点历史中位数69分钟，约±6分钟,6,06:00,16:20,SHMAAS,,,,,16:15,计划发车,B,同车重点站剩余时间,是,4,4,96.0,17/18
,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,16:25,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:46,81分钟,,,按该车自身同方向、同类时段历史全程时间中位数81分钟估算，约±10分钟,10,06:30,16:20,SHMAAS,,,,,16:25,计划发车,B,同车历史全程时间,是,6,6,86.7,6/18
,沪A56123D,0,港城路地铁站,16:25,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:00,16:20,SHMAAS,,,,,16:25,计划发车,D,证据不足,否,6,5,85.6,4/18
,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,16:40,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:00,16:20,SHMAAS,,,,,16:40,计划发车,D,证据不足,否,6,5,88.6,11/18
