线路,临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
182路,,沪A35717D,1,金杨路金口路,07:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:06,91分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,12:31,SHMAAS,,,,,07:35,计划发车,A,终点ETA确认/一致估算,是,4,4,77.5,11/14
182路,,沪A67353D,0,川沙客运站,07:36,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:16,100分钟,,,同车下一次反向发车09:35，减去该车自身同类时段历史终点停站中位数18分钟，约±8分钟,8,07:11,13:21,SHMAAS,,,,,07:36,计划发车,B,同车反向发车反推,是,4,4,77.2,9/14
182路,,沪A08953A,0,川沙客运站,07:48,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:25,97分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:19,13:21,SHMAAS,,,,,07:48,计划发车,A,终点ETA确认/一致估算,是,4,4,77.8,12/14
182路,,沪A55712D,1,金杨路金口路,07:55,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:26,91分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,12:51,SHMAAS,,,,,07:55,计划发车,A,终点ETA确认/一致估算,是,4,4,76.5,8/14
182路,,沪A32298D,0,川沙客运站,08:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:30,90分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,13:21,SHMAAS,,,,,08:00,计划发车,A,终点ETA确认/一致估算,是,4,4,76.0,5/14
182路,,沪A31073D,1,金杨路金口路,08:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:42,87分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,13:01,SHMAAS,,,,,08:15,计划发车,A,终点ETA确认/一致估算,是,4,4,76.2,6/14
182路,,沪A68397D,0,川沙客运站,08:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:34,79分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,13:21,SHMAAS,,,,,08:15,计划发车,A,终点ETA确认/一致估算,是,4,4,74.2,3/14
182路,,沪A12050A,0,川沙客运站,08:31,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:43,72分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:51,13:21,SHMAAS,,,,,08:31,计划发车,A,终点ETA确认/一致估算,是,4,3,71.0,1/14
182路,,沪A67983D,1,金杨路金口路,08:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:02,87分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:11,13:21,SHMAAS,,,,,08:35,计划发车,A,终点ETA确认/一致估算,是,4,4,80.0,14/14
182路,,沪A68870D,0,川沙客运站,08:50,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:02,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,13:21,SHMAAS,,,,,08:50,计划发车,A,终点ETA确认/一致估算,是,4,4,75.0,4/14
182路,,沪A67026D,1,金杨路金口路,08:55,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:09,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:21,10:01,SHMAAS,,,,,08:55,计划发车,A,终点ETA确认/一致估算,是,2,2,78.0,13/14
182路,,沪A13735A,1,金杨路金口路,09:10,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:25,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,13:21,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,4,4,76.2,6/14
182路,,沪A66513D,0,川沙客运站,09:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:22,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,13:21,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,4,4,73.8,2/14
182路,,沪A02126A,1,金杨路金口路,09:22,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:37,75分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,13:21,SHMAAS,,,,,09:22,计划发车,A,终点ETA确认/一致估算,是,4,4,77.2,9/14
182路,,沪A35717D,0,川沙客运站,09:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:42,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,12:31,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,4,4,77.5,11/14
182路,,沪A67353D,1,金杨路金口路,09:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:43,68分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:11,13:21,SHMAAS,,,,,09:35,计划发车,A,终点ETA确认/一致估算,是,4,4,77.2,9/14
182路,,沪A08953A,1,金杨路金口路,09:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:06,76分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:19,13:21,SHMAAS,,,,,09:50,计划发车,A,终点ETA确认/一致估算,是,4,4,77.8,12/14
182路,,沪A55712D,0,川沙客运站,09:50,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:01,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,12:51,SHMAAS,,,,,09:50,计划发车,A,终点ETA确认/一致估算,是,4,4,76.5,8/14
182路,,沪A32298D,1,金杨路金口路,10:05,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:12,67分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,13:21,SHMAAS,,,,,10:05,计划发车,A,终点ETA确认/一致估算,是,4,4,76.0,5/14
182路,,沪A31073D,0,川沙客运站,10:15,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:22,67分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,13:01,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,4,4,76.2,6/14
182路,,沪A68397D,1,金杨路金口路,10:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:31,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,13:21,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,4,4,74.2,3/14
182路,,沪A12050A,1,金杨路金口路,10:35,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:48,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:51,13:21,SHMAAS,,,,,10:35,计划发车,A,终点ETA确认/一致估算,是,4,3,71.0,1/14
182路,,沪A67983D,0,川沙客运站,10:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:52,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:11,13:21,SHMAAS,,,,,10:40,计划发车,A,终点ETA确认/一致估算,是,4,4,80.0,14/14
182路,,沪A68870D,1,金杨路金口路,10:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:01,71分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,13:21,SHMAAS,,,,,10:50,计划发车,A,终点ETA确认/一致估算,是,4,4,75.0,4/14
182路,,沪A13735A,0,川沙客运站,11:05,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:16,71分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,13:21,SHMAAS,,,,,11:05,计划发车,A,终点ETA确认/一致估算,是,4,4,76.2,6/14
182路,,沪A66513D,1,金杨路金口路,11:05,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:10,66分钟,,,SHMAAS末次终点ETA推算：11:51采样，终点ETA 19分钟,,06:01,13:21,SHMAAS,,,,,11:05,计划发车,B,末次终点ETA兜底,是,4,4,73.8,2/14
182路,,沪A35717D,1,金杨路金口路,11:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:32,72分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,12:31,SHMAAS,,,,,11:20,计划发车,A,终点ETA确认/一致估算,是,4,4,77.5,11/14
182路,,沪A67353D,0,川沙客运站,11:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:39,69分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:11,13:21,SHMAAS,,,,,11:30,计划发车,A,终点ETA确认/一致估算,是,4,4,77.2,9/14
182路,,沪A55712D,1,金杨路金口路,11:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:51,71分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,12:51,SHMAAS,,,,,11:40,计划发车,A,终点ETA确认/一致估算,是,4,4,76.5,8/14
182路,,沪A08953A,0,川沙客运站,11:55,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:02,67分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:19,13:21,SHMAAS,,,,,11:55,计划发车,A,终点ETA确认/一致估算,是,4,4,77.8,12/14
182路,,沪A31073D,1,金杨路金口路,12:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:09,69分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,13:01,SHMAAS,,,,,12:00,计划发车,A,终点ETA确认/一致估算,是,4,4,76.2,6/14
182路,,沪A12050A,0,川沙客运站,12:20,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:28,68分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,07:51,13:21,SHMAAS,,,,,12:20,计划发车,A,终点ETA确认/一致估算,是,4,3,71.0,1/14
182路,,沪A67983D,1,金杨路金口路,12:20,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:33,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,13:21,SHMAAS,,,,,12:20,计划发车,A,终点ETA确认/一致估算,是,4,4,80.0,14/14
182路,,沪A13735A,1,金杨路金口路,12:40,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:51,72分钟,,,SHMAAS末次终点ETA推算：13:11采样，终点ETA 40分钟,,06:41,13:21,SHMAAS,,,,,12:40,计划发车,C,末次终点ETA兜底,是,4,4,76.2,6/14
182路,,沪A02126A,0,川沙客运站,12:45,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:54,69分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,13:21,SHMAAS,,,,,12:45,计划发车,A,终点ETA确认/一致估算,是,4,4,77.2,9/14
182路,,沪A67353D,1,金杨路金口路,13:00,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:11,72分钟,,,13:21采样：该车到重点站东陆路金海路 ETA 1分钟；叠加该车自身同类时段从该站到终点历史中位数49分钟，约±6分钟,6,07:11,13:21,SHMAAS,,,,,13:00,计划发车,B,同车重点站剩余时间,是,4,4,77.2,9/14
182路,,沪A32298D,0,川沙客运站,13:10,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:20,71分钟,,,13:21采样：该车到重点站新德西路德翔路 ETA 8分钟；叠加该车自身同类时段从该站到终点历史中位数51分钟，约±5分钟,5,06:01,13:21,SHMAAS,,,,,13:10,计划发车,B,同车重点站剩余时间,是,4,4,76.0,5/14
182路,,沪A08953A,1,金杨路金口路,13:25,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:36,71分钟,,,按该车自身同方向、同类时段历史全程时间中位数71分钟估算，约±6分钟,6,07:19,13:21,SHMAAS,,,,,13:25,计划发车,B,同车历史全程时间,是,4,4,77.8,12/14
182路,,沪A68397D,0,川沙客运站,13:35,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:45,70分钟,,,按该车自身同方向、同类时段历史全程时间中位数70分钟估算，约±5分钟,5,06:01,13:21,SHMAAS,,,,,13:35,计划发车,B,同车历史全程时间,是,4,4,74.2,3/14
182路,,沪A12050A,1,金杨路金口路,13:50,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:51,13:21,SHMAAS,,,,,13:50,计划发车,D,证据不足,否,4,3,71.0,1/14
182路,,沪A68870D,0,川沙客运站,14:00,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:12,72分钟,,,按该车自身同方向、同类时段历史全程时间中位数72分钟估算，约±5分钟,5,06:01,13:21,SHMAAS,,,,,14:00,计划发车,B,同车历史全程时间,是,4,4,75.0,4/14
182路,,沪A02126A,1,金杨路金口路,14:15,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:22,67分钟,,,按该车自身同方向、同类时段历史全程时间中位数67分钟估算，约±5分钟,5,06:01,13:21,SHMAAS,,,,,14:15,计划发车,B,同车历史全程时间,是,4,4,77.2,9/14
182路,,沪A66513D,0,川沙客运站,14:20,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:28,68分钟,,,按该车自身同方向、同类时段历史全程时间中位数68分钟估算，约±5分钟,5,06:01,13:21,SHMAAS,,,,,14:20,计划发车,B,同车历史全程时间,是,4,4,73.8,2/14
浦东35路,,沪A02316D,0,东高路张杨北路,06:10,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:33,143分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:01,11:40,SHMAAS,,,,,06:10,计划发车,A,终点ETA确认/一致估算,是,2,2,139.5,12/29
浦东35路,,沪A70597D,1,康恩路康浦路,06:10,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:46,156分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,11:10,SHMAAS,,,,,06:10,计划发车,A,终点ETA确认/一致估算,是,2,2,146.0,18/29
浦东35路,,沪A09172D,0,东高路张杨北路,06:26,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:07,161分钟,,,SHMAAS末次终点ETA推算：09:01采样，终点ETA 6分钟,,06:01,12:01,SHMAAS,,,,,06:26,计划发车,B,末次终点ETA兜底,是,3,2,152.5,27/29
浦东35路,,沪A95621D,1,康恩路康浦路,06:31,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:58,147分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,13:20,SHMAAS,,,,,06:31,计划发车,A,终点ETA确认/一致估算,是,3,3,132.7,5/29
浦东35路,,沪A11062A,0,东高路张杨北路,06:36,康恩路康浦路,疑似区间车,原方向在全程48%处后消失；随后反向物理轨迹由seq28推进至seq60，推进32站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,11:31,SHMAAS,物理seq31（站名待映射）,07:52,07:57,折返点按重建物理位置seq31映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±4分钟；反向位置物理seq28（站名待映射） ETA 9分钟参与校验,06:36,计划发车,D,待确认,否,2,0,,—/29
浦东35路,,沪A05218D,0,东高路张杨北路,06:41,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:06,145分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:21,11:40,SHMAAS,,,,,06:41,计划发车,A,终点ETA确认/一致估算,是,2,2,136.5,9/29
浦东35路,,沪A90275D,1,康恩路康浦路,06:42,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:25,163分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,11:40,SHMAAS,,,,,06:42,计划发车,A,终点ETA确认/一致估算,是,2,2,152.0,26/29
浦东35路,,沪A36993D,1,康恩路康浦路,06:54,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:31,157分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:10,13:20,SHMAAS,,,,,06:54,计划发车,A,终点ETA确认/一致估算,是,3,3,139.0,11/29
浦东35路,,沪A67672D,0,东高路张杨北路,06:54,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:36,162分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,13:20,SHMAAS,,,,,06:54,计划发车,A,终点ETA确认/一致估算,是,3,2,145.5,17/29
浦东35路,,沪A51682D,0,东高路张杨北路,07:06,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:42,156分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,12:01,SHMAAS,,,,,07:06,计划发车,A,终点ETA确认/一致估算,是,2,2,147.5,21/29
浦东35路,,沪A72873D,1,康恩路康浦路,07:06,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:54,168分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,12:01,SHMAAS,,,,,07:06,计划发车,A,终点ETA确认/一致估算,是,2,2,149.0,22/29
浦东35路,,沪A67712D,1,康恩路康浦路,07:12,东高路张杨北路,疑似区间车,原方向在全程36%处后消失；随后反向物理轨迹由seq37推进至seq60，推进23站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:51,13:20,SHMAAS,物理seq24（站名待映射）,08:34,08:42,折返点按重建物理位置seq24映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±8分钟；反向位置浦建路锦绣路 ETA 9分钟参与校验,07:12,计划发车,D,待确认,否,2,1,128.0,3/29
浦东35路,,沪A37823D,0,东高路张杨北路,07:18,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:53,155分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,13:20,SHMAAS,,,,,07:18,计划发车,A,终点ETA确认/一致估算,是,3,3,138.7,10/29
浦东35路,,沪A62880D,1,康恩路康浦路,07:18,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:07,169分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,13:20,SHMAAS,,,,,07:18,计划发车,A,终点ETA确认/一致估算,是,3,3,151.0,24/29
浦东35路,,沪A62981D,1,康恩路康浦路,07:24,东高路张杨北路,疑似区间车,原方向在全程38%处后消失；随后反向物理轨迹由seq38推进至seq56，推进18站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:19,13:20,SHMAAS,沪南路高科西路,09:01,09:11,折返点按重建物理位置seq25映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±10分钟；反向位置物理seq38（站名待映射） ETA 8分钟参与校验,07:24,计划发车,D,待确认,否,2,1,126.0,1/29
浦东35路,,沪A37267D,0,东高路张杨北路,07:30,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:59,150分钟,,,SHMAAS末次终点ETA推算：09:50采样，终点ETA 9分钟,,07:01,12:31,SHMAAS,,,,,07:30,计划发车,B,末次终点ETA兜底,是,2,2,140.0,13/29
浦东35路,,沪A57051D,1,康恩路康浦路,07:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:38,189分钟,,,SHMAAS末次终点ETA推算：10:20采样，终点ETA 18分钟,,07:11,12:50,SHMAAS,,,,,07:30,计划发车,B,末次终点ETA兜底,是,3,3,151.0,24/29
浦东35路,,沪A55102D,0,东高路张杨北路,07:42,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:05,143分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,13:20,SHMAAS,,,,,07:42,计划发车,A,终点ETA确认/一致估算,是,3,3,130.7,4/29
浦东35路,,沪A65668D,1,康恩路康浦路,07:42,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:39,177分钟,,,SHMAAS末次终点ETA推算：10:11采样，终点ETA 28分钟,,07:20,12:50,SHMAAS,,,,,07:42,计划发车,C,末次终点ETA兜底,是,2,2,149.5,23/29
浦东35路,,沪A15790A,0,东高路张杨北路,07:54,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:16,142分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:20,13:01,SHMAAS,,,,,07:54,计划发车,A,终点ETA确认/一致估算,是,2,2,133.0,6/29
浦东35路,,沪A73927D,1,康恩路康浦路,07:54,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:38,165分钟,,,SHMAAS末次终点ETA推算：10:20采样，终点ETA 18分钟,,07:31,13:20,SHMAAS,,,,,07:54,计划发车,B,末次终点ETA兜底,是,3,3,141.0,15/29
浦东35路,,沪A67057D,0,东高路张杨北路,08:06,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:32,146分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:51,13:20,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,3,2,141.5,16/29
浦东35路,,沪A68375D,1,康恩路康浦路,08:06,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:52,166分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,10:51,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,1,1,166.0,28/29
浦东35路,,沪A62217D,1,康恩路康浦路,08:18,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:52,154分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:21,13:20,SHMAAS,,,,,08:18,计划发车,A,终点ETA确认/一致估算,是,2,2,140.0,13/29
浦东35路,,沪A66883D,0,东高路张杨北路,08:18,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:44,146分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,13:20,SHMAAS,,,,,08:18,计划发车,A,终点ETA确认/一致估算,是,2,1,146.0,18/29
浦东35路,,沪A68261D,1,康恩路康浦路,08:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:55,146分钟,,,10:51采样：该车到重点站东葛路东靖路 ETA 2分钟；叠加该车自身同类时段从该站到终点历史中位数3分钟，约±5分钟,5,06:01,10:51,SHMAAS,,,,,08:30,计划发车,B,同车重点站剩余时间,是,1,1,146.0,18/29
浦东35路,,沪A71572D,0,东高路张杨北路,08:30,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:55,146分钟,,,SHMAAS末次终点ETA推算：10:40采样，终点ETA 15分钟,,06:01,13:20,SHMAAS,,,,,08:30,计划发车,B,末次终点ETA兜底,是,3,3,134.0,7/29
浦东35路,,沪A68895D,1,康恩路康浦路,08:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:05,140分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:11,11:31,SHMAAS,,,,,08:45,计划发车,A,终点ETA确认/一致估算,是,2,2,136.0,8/29
浦东35路,,沪A70597D,0,东高路张杨北路,08:55,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:11,136分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,11:10,SHMAAS,,,,,08:55,计划发车,A,终点ETA确认/一致估算,是,2,2,146.0,18/29
