临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A55150D,1,锦带路迎春路（浦东新区办公中心）,07:27,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:59,92分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:50,20:40,SHMAAS,,,,,07:27,计划发车,A,终点ETA确认/一致估算,是,7,7,87.9,5/17
,沪A56123D,0,港城路地铁站,07:30,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:21,111分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:00,19:10,SHMAAS,,,,,07:30,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A57902D,0,港城路地铁站,07:42,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:26,104分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,20:00,SHMAAS,,,,,07:42,计划发车,A,终点ETA确认/一致估算,是,4,4,93.0,13/17
,沪A59117D,1,锦带路迎春路（浦东新区办公中心）,07:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:21,96分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,18:20,SHMAAS,,,,,07:45,计划发车,A,终点ETA确认/一致估算,是,6,6,86.3,3/17
,沪A35186D,0,港城路地铁站,07:54,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:34,100分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:20,20:50,SHMAAS,,,,,07:54,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,08:02,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:38,97分钟,,,SHMAAS末次终点ETA推算：09:30采样，终点ETA 8分钟,,06:00,20:50,SHMAAS,,,,,08:02,计划发车,B,末次终点ETA兜底,是,6,6,94.8,14/17
,沪A53629D,0,港城路地铁站,08:06,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:41,95分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:00,20:11,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,4,4,87.5,4/17
,沪A35591D,0,港城路地铁站,08:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:53,93分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,19:20,SHMAAS,,,,,08:20,计划发车,A,终点ETA确认/一致估算,是,7,7,88.0,6/17
,沪A51173D,1,锦带路迎春路（浦东新区办公中心）,08:21,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:51,90分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,19:10,SHMAAS,,,,,08:15,终点确认到达+2分钟（覆盖计划时间）,A,终点ETA确认/一致估算,是,7,7,89.3,8/17
,沪A36930D,1,锦带路迎春路（浦东新区办公中心）,08:33,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:56,83分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:30,09:50,SHMAAS,,,,,08:33,计划发车,A,终点ETA确认/一致估算,是,1,1,83.0,1/17
,沪A56630D,1,锦带路迎春路（浦东新区办公中心）,08:35,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:00,19:30,SHMAAS,,,,,08:35,计划发车,D,证据不足,否,7,6,96.0,16/17
,沪A57022D,0,港城路地铁站,08:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:12,92分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,20:50,SHMAAS,,,,,08:40,计划发车,A,终点ETA确认/一致估算,是,6,5,90.6,9/17
,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,08:45,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:16,91分钟,,,SHMAAS末次终点ETA推算：10:10采样，终点ETA 6分钟,,06:20,20:50,SHMAAS,,,,,08:45,计划发车,B,末次终点ETA兜底,是,6,5,97.8,17/17
,沪A35172D,1,锦带路迎春路（浦东新区办公中心）,08:57,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:27,90分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,18:00,SHMAAS,,,,,08:57,计划发车,A,终点ETA确认/一致估算,是,6,6,94.8,14/17
,沪A35616D,0,港城路地铁站,09:00,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:23,83分钟,,,SHMAAS末次终点ETA推算：10:20采样，终点ETA 3分钟,,06:30,19:30,SHMAAS,,,,,09:00,计划发车,B,末次终点ETA兜底,是,7,7,88.4,7/17
,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,09:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:31,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:50,20:50,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A55150D,0,港城路地铁站,09:20,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:46,86分钟,,,SHMAAS末次终点ETA推算：10:40采样，终点ETA 6分钟,,06:50,20:40,SHMAAS,,,,,09:20,计划发车,B,末次终点ETA兜底,是,7,7,87.9,5/17
,沪A66391D,1,锦带路迎春路（浦东新区办公中心）,09:20,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:35,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,19:50,SHMAAS,,,,,09:20,计划发车,A,终点ETA确认/一致估算,是,7,7,83.4,2/17
,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,09:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:51,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,19:10,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A59117D,0,港城路地铁站,09:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:05,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,18:20,SHMAAS,,,,,09:40,计划发车,A,终点ETA确认/一致估算,是,6,6,86.3,3/17
,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,09:50,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:17,87分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:20,20:50,SHMAAS,,,,,09:50,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A51173D,0,港城路地铁站,10:00,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:23,83分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,19:10,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,7,7,89.3,8/17
,沪A35591D,1,锦带路迎春路（浦东新区办公中心）,10:15,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:36,81分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,19:20,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,7,7,88.0,6/17
,沪A56630D,0,港城路地铁站,10:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:50,90分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:00,19:30,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,7,6,96.0,16/17
,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,10:20,港城路地铁站,疑似区间车,原方向在全程38%处后消失；随后反向物理轨迹由seq22推进至seq36，推进14站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:30,20:50,SHMAAS,五莲路东陆路,10:51,,区间折返已由主分类器确认；现有采样不足以把折返发车时间控制在±10分钟,10:20,计划发车,D,待确认,否,6,5,90.6,9/17
,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,10:35,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:56,81分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:30,19:30,SHMAAS,,,,,10:35,计划发车,A,终点ETA确认/一致估算,是,7,7,88.4,7/17
,沪A35172D,0,港城路地铁站,10:45,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:13,88分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,18:00,SHMAAS,,,,,10:45,计划发车,A,终点ETA确认/一致估算,是,6,6,94.8,14/17
,沪A55150D,1,锦带路迎春路（浦东新区办公中心）,11:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:19,79分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:50,20:40,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,7,7,87.9,5/17
,沪A66391D,0,港城路地铁站,11:10,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:23,73分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,19:50,SHMAAS,,,,,11:10,计划发车,A,终点ETA确认/一致估算,是,7,7,83.4,2/17
,沪A59117D,1,锦带路迎春路（浦东新区办公中心）,11:25,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:41,76分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,18:20,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,6,6,86.3,3/17
,沪A56123D,0,港城路地铁站,11:35,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:03,88分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,19:10,SHMAAS,,,,,11:35,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A51173D,1,锦带路迎春路（浦东新区办公中心）,11:50,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:11,81分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,19:10,SHMAAS,,,,,11:50,计划发车,A,终点ETA确认/一致估算,是,7,7,89.3,8/17
,沪A35591D,0,港城路地铁站,12:00,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:23,83分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,19:20,SHMAAS,,,,,12:00,计划发车,A,终点ETA确认/一致估算,是,7,7,88.0,6/17
,沪A56630D,1,锦带路迎春路（浦东新区办公中心）,12:15,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:38,83分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,19:30,SHMAAS,,,,,12:15,计划发车,A,终点ETA确认/一致估算,是,7,6,96.0,16/17
,沪A35616D,0,港城路地铁站,12:25,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:46,81分钟,,,SHMAAS末次终点ETA推算：13:40采样，终点ETA 6分钟,,06:30,19:30,SHMAAS,,,,,12:25,计划发车,B,末次终点ETA兜底,是,7,7,88.4,7/17
,沪A35172D,1,锦带路迎春路（浦东新区办公中心）,12:40,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:11,91分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,18:00,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,6,6,94.8,14/17
,沪A55150D,0,港城路地铁站,12:50,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:14,84分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:50,20:40,SHMAAS,,,,,12:50,计划发车,A,终点ETA确认/一致估算,是,7,7,87.9,5/17
,沪A66391D,1,锦带路迎春路（浦东新区办公中心）,13:05,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:25,80分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,19:50,SHMAAS,,,,,13:05,计划发车,A,终点ETA确认/一致估算,是,7,7,83.4,2/17
,沪A59117D,0,港城路地铁站,13:15,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:42,87分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,18:20,SHMAAS,,,,,13:15,计划发车,A,终点ETA确认/一致估算,是,6,6,86.3,3/17
,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,13:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:48,78分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,19:10,SHMAAS,,,,,13:30,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A51173D,0,港城路地铁站,13:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:54,74分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,19:10,SHMAAS,,,,,13:40,计划发车,A,终点ETA确认/一致估算,是,7,7,89.3,8/17
,沪A35591D,1,锦带路迎春路（浦东新区办公中心）,13:55,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:16,81分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,19:20,SHMAAS,,,,,13:55,计划发车,A,终点ETA确认/一致估算,是,7,7,88.0,6/17
,沪A56630D,0,港城路地铁站,14:00,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:33,93分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,19:30,SHMAAS,,,,,14:00,计划发车,A,终点ETA确认/一致估算,是,7,6,96.0,16/17
,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,14:20,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:44,84分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,19:30,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,7,7,88.4,7/17
,沪A36809D,0,港城路地铁站,14:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:44,84分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,20:50,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,6,6,94.8,14/17
,沪A35172D,0,港城路地铁站,14:35,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:04,89分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,18:00,SHMAAS,,,,,14:35,计划发车,A,终点ETA确认/一致估算,是,6,6,94.8,14/17
,沪A57902D,1,锦带路迎春路（浦东新区办公中心）,14:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:00,75分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,20:00,SHMAAS,,,,,14:45,计划发车,A,终点ETA确认/一致估算,是,4,4,93.0,13/17
,沪A66391D,0,港城路地铁站,14:50,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:15,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,19:50,SHMAAS,,,,,14:50,计划发车,A,终点ETA确认/一致估算,是,7,7,83.4,2/17
,沪A55150D,1,锦带路迎春路（浦东新区办公中心）,15:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:25,85分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:50,20:40,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,7,7,87.9,5/17
,沪A55207D,0,港城路地铁站,15:05,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:34,89分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:20,20:50,SHMAAS,,,,,15:05,计划发车,A,终点ETA确认/一致估算,是,6,5,97.8,17/17
,沪A59117D,1,锦带路迎春路（浦东新区办公中心）,15:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:26,76分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,18:20,SHMAAS,,,,,15:10,计划发车,A,终点ETA确认/一致估算,是,6,6,86.3,3/17
,沪A53629D,1,锦带路迎春路（浦东新区办公中心）,15:20,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:35,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,20:11,SHMAAS,,,,,15:20,计划发车,A,终点ETA确认/一致估算,是,4,4,87.5,4/17
,沪A58633D,0,港城路地铁站,15:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:49,89分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:50,20:50,SHMAAS,,,,,15:20,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,15:31,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:56,85分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,20:50,SHMAAS,,,,,15:31,计划发车,A,终点ETA确认/一致估算,是,6,5,90.6,9/17
,沪A56123D,0,港城路地铁站,15:35,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:01,86分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,19:10,SHMAAS,,,,,15:35,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A51173D,1,锦带路迎春路（浦东新区办公中心）,15:47,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:11,84分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,19:10,SHMAAS,,,,,15:47,计划发车,A,终点ETA确认/一致估算,是,7,7,89.3,8/17
,沪A35186D,0,港城路地铁站,15:50,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:21,91分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:20,20:50,SHMAAS,,,,,15:50,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A56630D,1,锦带路迎春路（浦东新区办公中心）,16:01,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:41,100分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,19:30,SHMAAS,,,,,16:01,计划发车,A,终点ETA确认/一致估算,是,7,6,96.0,16/17
,沪A35591D,0,港城路地铁站,16:05,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:34,89分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,19:20,SHMAAS,,,,,16:05,计划发车,A,终点ETA确认/一致估算,是,7,7,88.0,6/17
,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,16:15,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:01,106分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,20:50,SHMAAS,,,,,16:15,计划发车,A,终点ETA确认/一致估算,是,6,6,94.8,14/17
,沪A35616D,0,港城路地铁站,16:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:05,105分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,19:30,SHMAAS,,,,,16:20,计划发车,A,终点ETA确认/一致估算,是,7,7,88.4,7/17
,沪A35172D,1,锦带路迎春路（浦东新区办公中心）,16:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:09,99分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,18:00,SHMAAS,,,,,16:30,计划发车,A,终点ETA确认/一致估算,是,6,6,94.8,14/17
,沪A57902D,0,港城路地铁站,16:35,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:22,107分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,20:00,SHMAAS,,,,,16:35,计划发车,A,终点ETA确认/一致估算,是,4,4,93.0,13/17
,沪A66391D,1,锦带路迎春路（浦东新区办公中心）,16:47,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:24,97分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,19:50,SHMAAS,,,,,16:47,计划发车,A,终点ETA确认/一致估算,是,7,7,83.4,2/17
,沪A59117D,0,港城路地铁站,16:50,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:28,98分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,18:20,SHMAAS,,,,,16:50,计划发车,A,终点ETA确认/一致估算,是,6,6,86.3,3/17
,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,17:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:46,106分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:20,20:50,SHMAAS,,,,,17:00,计划发车,A,终点ETA确认/一致估算,是,6,5,97.8,17/17
,沪A53629D,0,港城路地铁站,17:05,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:45,100分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,20:11,SHMAAS,,,,,17:05,计划发车,A,终点ETA确认/一致估算,是,4,4,87.5,4/17
,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,17:15,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:55,100分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:50,20:50,SHMAAS,,,,,17:15,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A55150D,0,港城路地铁站,17:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:05,105分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:50,20:40,SHMAAS,,,,,17:20,计划发车,A,终点ETA确认/一致估算,是,7,7,87.9,5/17
,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,17:25,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:16,111分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,19:10,SHMAAS,,,,,17:25,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,17:35,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:21,106分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:20,20:50,SHMAAS,,,,,17:35,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A51173D,0,港城路地铁站,17:35,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:13,98分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,19:10,SHMAAS,,,,,17:35,计划发车,A,终点ETA确认/一致估算,是,7,7,89.3,8/17
