临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A35717D,1,金杨路金口路,12:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:54,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,21:22,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,8,8,79.9,8/14
,沪A31073D,0,川沙客运站,12:45,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:57,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:21,SHMAAS,,,,,12:45,计划发车,A,终点ETA确认/一致估算,是,6,6,81.3,12/14
,沪A55712D,1,金杨路金口路,13:00,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:10,70分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:11,21:22,SHMAAS,,,,,13:00,计划发车,A,终点ETA确认/一致估算,是,8,8,77.5,4/14
,沪A67983D,0,川沙客运站,13:10,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:18,68分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,13:10,计划发车,A,终点ETA确认/一致估算,是,7,7,79.1,6/14
,沪A12050A,1,金杨路金口路,13:25,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:37,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:21,19:51,SHMAAS,,,,,13:25,计划发车,A,终点ETA确认/一致估算,是,6,6,78.8,5/14
,沪A13735A,0,川沙客运站,13:35,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:47,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,20:01,SHMAAS,,,,,13:35,计划发车,A,终点ETA确认/一致估算,是,7,7,81.6,13/14
,沪A02126A,1,金杨路金口路,13:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:55,65分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:51,20:01,SHMAAS,,,,,13:50,计划发车,A,终点ETA确认/一致估算,是,6,6,72.2,1/14
,沪A67353D,0,川沙客运站,14:00,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:13,73分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:02,20:31,SHMAAS,,,,,14:00,计划发车,A,终点ETA确认/一致估算,是,7,7,82.7,14/14
,沪A31073D,1,金杨路金口路,14:15,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:27,72分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,19:21,SHMAAS,,,,,14:15,计划发车,A,终点ETA确认/一致估算,是,6,6,81.3,12/14
,沪A32298D,0,川沙客运站,14:20,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:36,76分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,20:41,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,7,7,80.0,9/14
,沪A67983D,1,金杨路金口路,14:40,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:54,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:02,19:31,SHMAAS,,,,,14:40,计划发车,A,终点ETA确认/一致估算,是,7,7,79.1,6/14
,沪A68397D,0,川沙客运站,14:40,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:57,77分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:02,21:02,SHMAAS,,,,,14:40,计划发车,A,终点ETA确认/一致估算,是,8,8,79.6,7/14
