临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A55207D,0,港城路地铁站,08:15,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:35,80分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,13:20,SHMAAS,,,,,08:15,计划发车,A,终点ETA确认/一致估算,是,5,4,78.8,2/15
,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,08:30,港城路地铁站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:50,13:20,SHMAAS,,,,,08:30,计划发车,D,待确认,否,3,2,80.5,4/15
,沪A35616D,0,港城路地铁站,08:31,锦带路迎春路（浦东新区办公中心）,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:30,13:20,SHMAAS,,,,,08:31,计划发车,D,待确认,否,4,2,89.0,14/15
,沪A35186D,0,港城路地铁站,08:45,锦带路迎春路（浦东新区办公中心）,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,08:00,13:20,SHMAAS,,,,,08:45,计划发车,D,待确认,否,4,2,83.5,7/15
,沪A35591D,1,锦带路迎春路（浦东新区办公中心）,08:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:09,84分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,13:20,SHMAAS,,,,,08:45,计划发车,A,终点ETA确认/一致估算,是,3,2,84.5,10/15
,沪A52736D,1,锦带路迎春路（浦东新区办公中心）,09:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:18,78分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,08:20,13:20,SHMAAS,,,,,09:00,计划发车,A,终点ETA确认/一致估算,是,3,2,75.5,1/15
,沪A66391D,0,港城路地铁站,09:00,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:25,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,11:40,SHMAAS,,,,,09:00,计划发车,A,终点ETA确认/一致估算,是,3,3,80.7,5/15
,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,09:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:37,87分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,08:40,13:20,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,3,2,85.5,12/15
,沪A56123D,0,港城路地铁站,09:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:45,85分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,08:40,13:20,SHMAAS,,,,,09:20,计划发车,A,终点ETA确认/一致估算,是,4,2,83.5,7/15
,沪A56630D,1,锦带路迎春路（浦东新区办公中心）,09:20,港城路地铁站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:30,09:10,SHMAAS,,,,,09:20,计划发车,D,待确认,否,2,1,80.0,3/15
,沪A59117D,1,锦带路迎春路（浦东新区办公中心）,09:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:48,78分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:50,13:20,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,3,2,81.0,6/15
,沪A55150D,0,港城路地铁站,09:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:05,85分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,12:40,SHMAAS,,,,,09:40,计划发车,A,终点ETA确认/一致估算,是,4,2,88.0,13/15
,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,09:40,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:01,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,13:20,SHMAAS,,,,,09:40,计划发车,A,终点ETA确认/一致估算,是,5,4,78.8,2/15
,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,09:55,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:28,93分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,13:20,SHMAAS,,,,,09:55,计划发车,A,终点ETA确认/一致估算,是,4,2,89.0,14/15
,沪A35172D,0,港城路地铁站,10:00,锦带路迎春路（浦东新区办公中心）,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:10,12:40,SHMAAS,,,,,10:00,计划发车,D,待确认,否,3,2,85.0,11/15
,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,10:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:38,88分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,08:00,13:20,SHMAAS,,,,,10:10,计划发车,A,终点ETA确认/一致估算,是,4,2,83.5,7/15
,沪A36809D,0,港城路地铁站,10:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:44,84分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,13:00,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,4,4,84.2,9/15
,沪A66391D,1,锦带路迎春路（浦东新区办公中心）,10:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:46,76分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,11:40,SHMAAS,,,,,10:30,计划发车,A,终点ETA确认/一致估算,是,3,3,80.7,5/15
,沪A57022D,0,港城路地铁站,10:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:01,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:50,13:20,SHMAAS,,,,,10:40,计划发车,A,终点ETA确认/一致估算,是,3,2,80.5,4/15
,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,10:50,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:12,82分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,08:40,13:20,SHMAAS,,,,,10:50,计划发车,A,终点ETA确认/一致估算,是,4,2,83.5,7/15
,沪A52736D,0,港城路地铁站,11:00,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:13,73分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,08:20,13:20,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,3,2,75.5,1/15
,沪A55150D,1,锦带路迎春路（浦东新区办公中心）,11:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:41,91分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,12:40,SHMAAS,,,,,11:10,计划发车,A,终点ETA确认/一致估算,是,4,2,88.0,13/15
,沪A35172D,1,锦带路迎春路（浦东新区办公中心）,11:25,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:54,89分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,07:10,12:40,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,3,2,85.0,11/15
,沪A58633D,0,港城路地铁站,11:25,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:49,84分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,08:40,13:20,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,3,2,85.5,12/15
,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,11:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:09,84分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,13:00,SHMAAS,,,,,11:45,计划发车,A,终点ETA确认/一致估算,是,4,4,84.2,9/15
,沪A55207D,0,港城路地铁站,11:50,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:13,83分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,13:20,SHMAAS,,,,,11:50,计划发车,A,终点ETA确认/一致估算,是,5,4,78.8,2/15
,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,12:05,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:25,80分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:50,13:20,SHMAAS,,,,,12:05,计划发车,A,终点ETA确认/一致估算,是,3,2,80.5,4/15
,沪A35186D,0,港城路地铁站,12:15,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:34,79分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,08:00,13:20,SHMAAS,,,,,12:15,计划发车,A,终点ETA确认/一致估算,是,4,2,83.5,7/15
,沪A52736D,1,锦带路迎春路（浦东新区办公中心）,12:25,港城路地铁站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,08:20,13:20,SHMAAS,,,,,12:25,计划发车,D,待确认,否,3,2,75.5,1/15
,沪A56123D,0,港城路地铁站,12:40,锦带路迎春路（浦东新区办公中心）,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,08:40,13:20,SHMAAS,,,,,12:40,计划发车,D,待确认,否,4,2,83.5,7/15
,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,12:50,港城路地铁站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,08:40,13:20,SHMAAS,,,,,12:50,计划发车,D,待确认,否,3,2,85.5,12/15
,沪A51173D,0,港城路地铁站,13:05,锦带路迎春路（浦东新区办公中心）,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,12:00,13:20,SHMAAS,,,,,13:05,计划发车,D,待确认,否,2,0,,—/15
,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,13:15,港城路地铁站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:30,13:20,SHMAAS,,,,,13:15,计划发车,D,待确认,否,5,4,78.8,2/15
,沪A35591D,0,港城路地铁站,13:30,锦带路迎春路（浦东新区办公中心）,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:00,13:20,SHMAAS,,,,,13:30,计划发车,D,待确认,否,3,2,84.5,10/15
,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,13:40,港城路地铁站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,08:00,13:20,SHMAAS,,,,,13:40,计划发车,D,待确认,否,4,2,83.5,7/15
,沪A35616D,0,港城路地铁站,13:50,锦带路迎春路（浦东新区办公中心）,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:30,13:20,SHMAAS,,,,,13:50,计划发车,D,待确认,否,4,2,89.0,14/15
,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,14:05,港城路地铁站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,08:40,13:20,SHMAAS,,,,,14:05,计划发车,D,待确认,否,4,2,83.5,7/15
,沪A59117D,0,港城路地铁站,14:10,锦带路迎春路（浦东新区办公中心）,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:50,13:20,SHMAAS,,,,,14:10,计划发车,D,待确认,否,3,2,81.0,6/15
,沪A51173D,1,锦带路迎春路（浦东新区办公中心）,14:30,港城路地铁站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,12:00,13:20,SHMAAS,,,,,14:30,计划发车,D,待确认,否,2,0,,—/15
